id,conversation_id,turn_no,speaker,utterance,intent,negotiation_strategy,negotiation_stage,travel_persona
694,139,10,1,"I appreciate your interest, but unfortunately we cannot offer this tour package at a price lower than our set limits.",Reject,definitive-decision-making,decision_making,{}
696,1237,1,0,Hi there! I'm really interested in the Wildlife Safari package. Can you provide me with more details about the package and its price?,Greet-Ask,,,['wildlife safari package']
696,1237,1,1,"'Hello! Our Wildlife Safari package offers guided safari tours, accommodation, meals, and a range of amenities such as birdwatching opportunities, photography workshops, wildlife viewing platforms, binoculars rental, camera rental, and a walking safari guide. This amazing package is priced at $29250. It's a fantastic opportunity to immerse yourself in the natural beauty and wildlife of the safari.",Greet-Inform,problem-solving,relational_positioning,{}
696,1237,2,0,"I don't think I need a walking safari guide for this tour, so please remove that amenity from the package.",Negotiate-Remove-X,,,"['wildlife safari package', 'walking safari guide']"
696,1237,2,1,"Since you don't need a walking safari guide, we can remove that amenity from the package. As a low budget alternative, we can offer you a camera rental which will lower the cost of the tour to $29250.",Negotiate-Remove-Y-Add-X,strategic-proposal,problem_identification,{}
696,1237,3,0,"Okay, I agree to remove the walking safari guide and add camera rental as an alternative.",provide_consent,,,"['wildlife safari package', 'camera rental', 'walking safari guide']"
696,1237,3,1,"Thanks for your consent, we are removing the walking safari guide and adding camera rental as an alternative.",consent_response,strategic-proposal,problem_identification,{}
696,1237,4,0,Thank you for accommodating my budget. Can you provide any additional discounts or concessions?,Negotiate-Price-NoChange,,,"['wildlife safari package', 'walking safari guide', 'concessions', 'additional discounts', 'camera rental']"
696,1237,4,1,"Thank you for considering our offer. Although the price is already discounted, I can see if there are any additional discounts or concessions available for you. Let me check with our team and get back to you as soon as possible.",Negotiate-Price-Increase,flexible-pricing,offer_generation,{}
696,1237,5,0,"I am interested in birdwatching, please add Birdwatching Opportunities to the package.",Negotiate-Add-X,,,"['wildlife safari package', 'walking safari guide', 'concessions', 'additional discounts', 'birdwatching opportunities', 'camera rental', 'birdwatching']"
696,1237,5,1,"Absolutely, adding the amenity Birdwatching Opportunities will enhance your experience. The new cost of the tour package, including Birdwatching Opportunities, is $28876.67.",Negotiate-Add-X,strategic-proposal,problem_identification,{}
696,1237,6,0,"I appreciate the addition of Birdwatching Opportunities to enhance my experience. However, my budget for the tour package is $23908, and I cannot go beyond that.",Negotiate-Price-NoChange,,,"['wildlife safari package', 'walking safari guide', 'concessions', 'birdwatching opportunities', 'experience', 'camera rental', 'addition', 'additional discounts', 'birdwatching']"
696,1237,6,1,"Thank you for your feedback and interest in the Birdwatching Opportunities. I understand your budget constraints and I appreciate your offer of $23,908. After careful consideration, I can offer you this package at a discounted rate of $25,000. This way, we can still include the Birdwatching Opportunities while staying within your budget.",Negotiate-Price-Increase,flexible-pricing,offer_generation,{}
696,1237,7,0,"Thank you for considering my budget constraints. However, I cannot go above $23,908 for this package. Is there any other way we can make this work within my budget?",Negotiate-Price-NoChange,,,"['wildlife safari package', 'walking safari guide', 'concessions', 'birdwatching opportunities', 'experience', 'camera rental', 'work', 'addition', 'additional discounts', 'birdwatching']"
696,1237,7,1,Thank you for choosing our tour package! Let's finalize the deal.,Accept,co-operative-decision-making,decision_making,{}
697,210,1,0,Hi there! I'm really interested in the Cultural Heritage Tour. Can you provide me with more information about the package and the price?,Greet-Ask,,,['cultural heritage tour']
697,210,1,1,"'Hello! The Cultural Heritage Tour is a great package that allows you to immerse yourself in the rich cultural heritage of a destination. You will get to experience traditional performances, indulge in local cuisine, and visit important cultural landmarks. The package also includes amenities like language interpreter services, traditional costume rental, art and craft workshops, audio guides and headsets, expert lectures, and even souvenir shopping. All of this can be yours for the affordable price of $21500.",Greet-Inform,problem-solving,relational_positioning,{}
697,210,2,0,"I don't think I will be interested in wearing a traditional costume on this tour, so please remove the traditional costume rental from the package.",Negotiate-Remove-X,,,"['traditional costume', 'cultural heritage tour', 'traditional costume rental']"
697,210,2,1,"I understand that you don't want to include traditional costume rental in the package. As an alternative, I would recommend focusing on the souvenir shopping experience, which will bring down the cost of the tour to $21500.",Negotiate-Remove-Y-Add-X,strategic-proposal,problem_identification,{}
697,210,3,0,"Yes, I would like to focus on the souvenir shopping experience instead.",provide_consent,,,"['traditional costume', 'souvenir shopping experience', 'cultural heritage tour', 'traditional costume rental']"
697,210,3,1,"Thanks for your consent, we will focus on the souvenir shopping experience instead.",consent_response,strategic-proposal,problem_identification,{}
697,210,4,0,"I appreciate your consideration, but I was really looking forward to experiencing the traditional performances and art and craft workshops. Can we maybe adjust the package to include those amenities within my budget of $16783?",Negotiate-Price-NoChange,,,"['souvenir shopping experience', 'cultural heritage tour', 'traditional costume rental', 'consideration', 'traditional costume', 'art and craft workshops', 'traditional performances']"
697,210,4,1,Thank you for considering our tour package. I'm happy to inform you that we can accept the deal. Thanks!,Accept,definitive-decision-making,decision_making,{}
710,861,1,0,"Hi!, I am interested in buying, can you tell me about the package and price of Cultural Heritage Tour ",Greet-Ask,,,['cultural heritage tour']
710,861,1,1,endoftext|># Install the package ,Greet-Inform,problem-solving,relational_positioning,{}
710,861,2,0,What we have for accomodations in the Culture Heritage Tour ,Ask_Clarification-Y,,,"['cultural heritage tour', 'culture heritage tour']"
710,861,2,1,The package have some great amenties like accommodation accommodation accommodation sightseeing sightseeing sightseeing local cuisine experience local cuisine experience local cuisine experience traditional performances traditional performances traditional performances and much more' ,Provide_Clarification-Y,problem-solving,problem_identification,{}
710,861,3,0,"Can you remove this language interpreter services from the package, it is not an amenity that I can afford ",Negotiate-Remove-X,,,"['language interpreter services', 'cultural heritage tour', 'culture heritage tour']"
710,861,3,1,"If you cannot afford more than 21500 we respect your budget, therefore we will recommend you a better budget option for sightseeing attractions that is a souvenir shopping by which whole package will cost you only $215 ",Negotiate-Remove-Y-Add-X,strategic-proposal,problem_identification,{}
710,861,4,0,Ok I would like to add that Attraction ,provide_consent,,,"['language interpreter services', 'cultural heritage tour', 'culture heritage tour', 'that attraction']"
710,861,4,1,"Thanks for your consent, we are adding Attraction as an amenity ",consent_response,strategic-proposal,problem_identification,{}
710,861,5,0,"Your question is a little unclear - this is the English Language & Usage SE, not the Travel SE. ",Negotiate-Price-NoChange,,,"['cultural heritage tour', 'culture heritage tour', 'that attraction', 'english language', 'language interpreter services']"
710,861,5,1,This price is on the higher side for this kind of service. I can offer you in $18500. ,Negotiate-Price-Increase,firm-pricing,offer_generation,{}
710,861,6,0,"You are a customer, you are in negotiation with the agent for a tour package ",Negotiate-Price-Decrease,,,"['cultural heritage tour', 'culture heritage tour', 'that attraction', 'english language', 'language interpreter services', 'negotiation']"
710,861,6,1,"Dear sir, I would like to recommend the  amenity language interpreter services,  which will make the tour cost only $18500? ",Negotiate-Add-X,strategic-proposal,problem_identification,{}
710,861,7,0,"No thanks, I am not interested in language interpreter services. ",provide_consent,,,"['cultural heritage tour', 'culture heritage tour', 'that attraction', 'english language', 'language interpreter services', 'negotiation']"
710,861,7,1,Thanks for your consent for not adding language interpreter service ,consent_response,strategic-proposal,problem_identification,{}
710,861,8,0,": According to the context, you could say: ",Negotiate-Price-NoChange,,,"['context', 'cultural heritage tour', 'culture heritage tour', 'that attraction', 'english language', 'language interpreter services', 'negotiation']"
710,861,8,1,"Nice negotiation, Thanks ",Accept,definitive-decision-making,decision_making,{}
711,982,1,0,Tell me about couples'Spa Retreat ,Ask_Clarification-Y,,,[]
711,982,1,1,In this service couples will enjoy a couples massage in their hotel suite with a private open air spa which is located in the hotel' ,Provide_Clarification-Y,problem-solving,relational_positioning,{}
711,982,2,0,"I can spend $14700 on this package only, please tell about your other services ",Negotiate-Price-NoChange,,,['other services']
711,982,2,1,"You should check out our best packages for this, which have different services but for this your package price is $190000, since your proposed services are same as actual it will cost you more than 180000 ",Negotiate-Price-NoChange,firm-pricing,relational_positioning,{}
711,982,3,0,ok i'd like to add same services ,provide_consent,,,['other services']
711,982,3,1,"Thanks for your consent, we are adding same services ",consent_response,strategic-proposal,relational_positioning,{}
711,982,4,0,What we have for accommodation in Romantic Escape Honeymoon Package ,Ask_Clarification-Y,,,['other services']
711,982,4,1,The package have some great amenities like Champagne and Chocolates Private Helicopter Tour Honeymoon Photoshoot Sunset Cruise Couples' Spa Retreat Private Starlit Beach Dinner Private Helicopter tour Private starlit beach dinner' ,Provide_Clarification-Y,problem-solving,relational_positioning,{}
711,982,5,0,Is there transportation facility in Romantic Escape Honeymoon Package ,Ask_Clarification-Y,,,"['other services', 'transportation facility']"
711,982,5,1,"No,There is no transportation facility in Romantic Escape Honeymoon package ",Provide_Clarification-Y,problem-solving,problem_identification,{}
711,982,6,0,"I like to do sky tour in Helicopter, please add a Private Helicopter Tour in the package<|endoftext|>#include<bits/stdc++.h> ",Negotiate-Add-X,,,"['other services', 'private helicopter tour', 'helicopter', 'transportation facility']"
711,982,6,1,"Sure, after adding Private Helicopter Tour the tour cost would be $24500 ",Negotiate-Add-X,strategic-proposal,problem_identification,{}
711,982,7,0,I am ready to pay the difference ,Negotiate-Price-NoChange,,,"['other services', 'private helicopter tour', 'helicopter', 'transportation facility']"
711,982,7,1,"There is no difference as both of us agreed on the price, it's $22900 ",Negotiate-Price-Increase,firm-pricing,offer_generation,{}
711,982,8,0,"The rate was not agreed, we agreed on the price $19900, can you please bring the price down ",Negotiate-Price-NoChange,,,"['other services', 'private helicopter tour', 'helicopter', 'transportation facility']"
711,982,8,1,"Thanks, I really appreciate your deal, See you ",Accept,definitive-decision-making,decision_making,{}
714,893,1,0,"Hi, I am interested, Could you tell me about the Cultural Heritage Tour and its price ",Greet-Ask,,,['cultural heritage tour']
714,893,1,1,ou are the travel agent and you know detail about the tourism package Majestic Mountains Retreat - Hill Station Tour ,Greet-Inform,problem-solving,relational_positioning,{}
714,893,2,0,"You are a customer, you are in negotiation with the agent for a tour package ",Negotiate-Price-Decrease,,,"['cultural heritage tour', 'negotiation']"
714,893,2,1, ,Negotiate-Price-Increase,firm-pricing,offer_generation,{}
714,893,3,0,Could you tell me what are the accomodation inculded in Cultural Heritage Tour ,Ask_Clarification-Y,,,"['cultural heritage tour', 'negotiation']"
714,893,3,1,The package have some great amenties like sightseeing sightseeing sightseeing local cuisine experience local cuisine experience local cuisine experience traditional performances traditional performances traditional performances language interpreter services traditional costume rental art and craft workshops audio guides and headsets expert lectures soufereing shopping' ,Provide_Clarification-Y,problem-solving,problem_identification,{}
714,893,4,0,"I like the art and craft activities, please add art and craft workshops in the package ",Negotiate-Add-X,,,"['art and craft workshops', 'cultural heritage tour', 'art and craft activities', 'negotiation']"
714,893,4,1,"Ok sir, we can add the amenity, after adding the amenity art and craft workshops, final cost of the package is $25700 ",Negotiate-Add-X,strategic-proposal,problem_identification,{}
714,893,5,0,"Oh! it's too high, I can only go upto $20800? ",Negotiate-Price-Decrease,,,"['art and craft workshops', 'cultural heritage tour', 'art and craft activities', 'negotiation']"
714,893,5,1,"You can get a better experience of local cuisine by choosing this package, please increase the budget ",Negotiate-Price-NoChange,firm-pricing,offer_generation,{}
714,893,6,0,Could you tell me what about sightseeing facility in Cultural Heritage Tour ,Ask_Clarification-Y,,,"['cultural heritage tour', 'art and craft activities', 'sightseeing facility', 'art and craft workshops', 'negotiation']"
714,893,6,1,You will find all major sightseeing facility in Cultural Heritage Tour like Cultural Heritage and many more. ,Provide_Clarification-Y,problem-solving,problem_identification,{}
714,893,7,0,"Now I have a better idea. I will rent a bike instead, may be I'll need one ",Negotiate-Remove-X,,,"['cultural heritage tour', 'art and craft activities', 'sightseeing facility', 'art and craft workshops', 'negotiation']"
714,893,7,1,"I can also rent a bike instead of traditional costume rental service, for which the whole package will cost $25700<|endoftext|>--- ",Negotiate-Remove-Y-Add-X,strategic-proposal,problem_identification,{}
714,893,8,0,"No thanks, bike rental is not required. ",provide_consent,,,"['cultural heritage tour', 'art and craft activities', 'sightseeing facility', 'art and craft workshops', 'bike rental', 'negotiation']"
714,893,8,1,"Thanks for your consent, we are removing bike rental from this tour ",consent_response,strategic-proposal,problem_identification,{}
714,893,9,0,What kind of cuisines are included in Cultural Heritage Tour package ,Ask_Clarification-Y,,,"['cuisines', 'cultural heritage tour', 'art and craft activities', 'sightseeing facility', 'art and craft workshops', 'bike rental', 'cultural heritage tour package', 'negotiation']"
714,893,9,1,"In the Cultural Heritage Tour, delicious cuisines are included in this package in which some continental items are the main attraction. ",Provide_Clarification-Y,problem-solving,offer_generation,{}
714,893,10,0,What is continental food? I cannot afford this package. ,Negotiate-Price-Decrease,,,"['cultural heritage tour', 'art and craft activities', 'art and craft workshops', 'continental food', 'bike rental', 'negotiation', 'cuisines', 'cultural heritage tour package', 'sightseeing facility']"
714,893,10,1,"Sorry sir, we can't go down to $16000. We can have concession for you but we can't go below $21900 ",Negotiate-Price-Increase,firm-pricing,offer_generation,{}
714,893,11,0,"Sorry I cannot go beyond $18000, it will not suit my budget. ",Negotiate-Price-NoChange,,,"['cultural heritage tour', 'art and craft activities', 'art and craft workshops', 'continental food', 'bike rental', 'negotiation', 'cuisines', 'cultural heritage tour package', 'sightseeing facility']"
714,893,11,1,"Thanks for your confirmation, Hope you will enjoy with this package ",Accept,definitive-decision-making,decision_making,{}
727,661,1,0,"Hello, Can you tell me about the package and price of Education Tour? ",Greet-Ask,,,['education tour']
727,661,1,1,"Sir, the package includes Guided Study Sessions,Academic lectures for visited sites,Cultural Immersion,Books and study guides,Collaborative Project mentorship ",Greet-Inform,problem-solving,relational_positioning,{}
727,661,2,0,"I will buy this package in $20000, can you give me some concession,I want this with concession, because I am not able to pay more than $20000 ",Negotiate-Price-NoChange,,,"['education tour', 'concession']"
727,661,2,1,"I don't have concession in price, it's in the fixed price, so if don't have budget for this you can drop this option ",Negotiate-Price-NoChange,flexible-pricing,offer_generation,{}
727,661,3,0,"Sorry but I need this package for $13300, $55000 is too high for me, are you willing to reduce to $13300? ",Negotiate-Price-Decrease,,,"['education tour', 'concession']"
727,661,3,1,"Considering the availability of amazing services and the facility of exploring the world, please reconsider your budget. It will cost you $15000 ",Negotiate-Price-NoChange,flexible-pricing,problem_identification,{}
727,661,4,0,"I have learned all about Collaborative Project mentorship in school, please remove it from the package. ",Negotiate-Remove-X,,,"['education tour', 'collaborative project mentorship', 'concession']"
727,661,4,1,"It's fine if you want to remove the service Collaborative Project mentorship, but as an option to this I would recommend books and study guides as a service which make this tour cost only $18500 ",Negotiate-Remove-Y-Add-X,collaborative-proposal,problem_identification,{}
727,661,5,0,"No, I do not like to add books and study guides as a service. ",provide_consent,,,"['guides', 'books', 'education tour', 'collaborative project mentorship', 'study', 'concession']"
727,661,5,1,"Thanks for your consent, we are removing books and study guides as a service ",consent_response,collaborative-proposal,problem_identification,{}
727,661,6,0,"I am a student, may be I need study help, please add Guided Study Sessions  ",Negotiate-Add-X,,,"['guides', 'books', 'education tour', 'collaborative project mentorship', 'study', 'study help', 'guided study sessions', 'concession']"
727,661,6,1,"Certainly, I will do that, after adding the amenity Guided Study Sessions the cost of tour package is $19100 ",Negotiate-Add-X,strategic-proposal,problem_identification,{}
727,661,7,0,"Alright, I will do that then? ",Negotiate-Price-Decrease,,,"['guides', 'books', 'education tour', 'collaborative project mentorship', 'study', 'study help', 'guided study sessions', 'concession']"
727,661,7,1,Considering which have services like Accommodation Accommodation Accommodation Transportation Transportation Meals Meals Meals Educational Visits Educational Visits Educational Visits Language Classes Language Classes Language Classes and which have amenities like Guided Study Sessions Academic lectures for visited sites Cultural Immersion Books and study guides Collaborative Project mentorship ,Negotiate-Price-NoChange,firm-pricing,offer_generation,{}
727,661,8,0,"I cannot afford $14300 in my budget, what do you say for $13300? ",Negotiate-Price-Decrease,,,"['guides', 'books', 'education tour', 'collaborative project mentorship', 'study', 'study help', 'guided study sessions', 'concession']"
727,661,8,1,"This is a package for student which will provide them a platform to have a cultural interaction and academic session during their visit at the foreign country, We can provide this package for $19500, this is not under your budget ",Negotiate-Price-NoChange,firm-pricing,offer_generation,{}
727,661,9,0,Could you tell me what is the accomodation included in Education Tour ,Ask_Clarification-Y,,,"['guides', 'education tour', 'books', 'study', 'guided study sessions', 'study help', 'collaborative project mentorship', 'concession']"
727,661,9,1,This package is offering luxurious accommodation in 5 star Hotels which will provide you extreme comfort zone during tour. ,Provide_Clarification-Y,problem-solving,offer_generation,{}
727,661,10,0,I want in $14300 but I cannot increase my budget ,Negotiate-Price-NoChange,,,"['guides', 'education tour', 'books', 'study', 'guided study sessions', 'study help', 'collaborative project mentorship', 'concession']"
727,661,10,1,"Sorry, you don't have enough balance in your account. Check your balance first ",Reject,definitive-decision-making,decision_making,{}
728,926,1,0,"Hi, I am interested in this package, how much will cost  ",Greet-Ask,,,[]
728,926,1,1,You have an appointment with the customer and the customer is showing you a piece of paper with ,Greet-Inform,problem-solving,relational_positioning,{}
728,926,2,0,I have an appointment with the customer ,Negotiate-Price-NoChange,,,[]
728,926,2,1,"Sorry customer cannot increase their budget now we will have to find some budget friendly package, this package costing you $11000 ",Negotiate-Price-NoChange,firm-pricing,relational_positioning,{}
728,926,3,0,"It is really worth to buy this package, can you give some concession ",Negotiate-Price-NoChange,,,['concession']
728,926,3,1,"You are choosing $8000 for this package, as we have all the updated amenities here we can save $2000 by this package, and the actual price of this package is $11000 ",Negotiate-Price-NoChange,flexible-pricing,relational_positioning,{}
728,926,4,0,No  ,provide_consent,,,['concession']
728,926,4,1,"Thanks for your consent, we are removing Binoculars rental as an amenity ",consent_response,collaborative-proposal,relational_positioning,{}
728,926,5,0,"It's okay,can you provide more concession. ",Negotiate-Price-NoChange,,,['concession']
728,926,5,1,"Can you tell me where is the problem sir?, I can give it you at $10500 ",Negotiate-Price-Increase,flexible-pricing,offer_generation,{}
728,926,6,0,"What's your problem bro, can you afford it at $9000??? ",Negotiate-Price-Decrease,,,['concession']
728,926,6,1, I can offer you this package at $10200. ,Negotiate-Price-Increase,flexible-pricing,offer_generation,{}
728,926,7,0, I have to go less than $8900 ,Negotiate-Price-NoChange,,,['concession']
728,926,7,1,"Nice deal, Thanks, ",Accept,co-operative-decision-making,decision_making,{}
730,1240,1,0,"Hi there, I'm really interested in the Capture the Moments Photography Tour. Could you provide me with more information about the package and its price?",Greet-Ask,,,[]
730,1240,1,1,"'Absolutely! The Capture the Moments Photography Tour is perfect for photography enthusiasts like yourself. The package includes accommodation, transportation, meals, and photography workshops to enhance your skills. Additionally, you will have access to amenities such as drone photography assistance, post-processing and editing sessions, photography gear rental, review sessions, editing space, and photography exhibition visits. All of this is available at a great price of $13200. It's an incredible opportunity to capture breathtaking moments and improve your photography skills.'",Greet-Inform,problem-solving,relational_positioning,{}
730,1240,2,0,Can you please provide me with the price for the tour package?,Ask_Price,,,[]
730,1240,2,1,The package will cost you $13200?,Tell_Price,problem-solving,problem_identification,{}
730,1240,3,0,What types of accommodations are provided in Capture the Moments Photography Tour?,Ask_Clarification-Y,,,['moments photography tour']
730,1240,3,1,"The Capture the Moments Photography Tour offers various types of accommodations to cater to different preferences and budgets. We provide a range of options such as luxury hotels, boutique resorts, and cozy guesthouses. Our goal is to ensure that our guests have a comfortable and enjoyable stay while participating in the photography tour.",Provide_Clarification-Y,problem-solving,problem_identification,{}
730,1240,4,0,"Thank you for providing information about the accommodations. However, I am still looking for a package that fits within my proposed budget of $10396. Is there any way we can make adjustments to the amenities or services to meet this budget?",Negotiate-Price-NoChange,,,"['information', 'moments photography tour']"
730,1240,4,1,I understand your budget constraints. We can make some adjustments to the package to meet your proposed budget. We can remove the Photography Workshops and reduce the number of Accommodations and Transportation options. This will bring down the cost to $10396 while still providing you with a comfortable travel experience.,Negotiate-Price-NoChange,flexible-pricing,offer_generation,{}
730,1240,5,0,"Thank you for understanding my budget constraints. I appreciate your efforts to make adjustments to the package. However, I can only go up to $10777.481029654977 for this tour. Is there any way we can make it work within my proposed budget?",Negotiate-Price-Decrease,,,"['information', 'moments photography tour']"
730,1240,5,1,"Thank you for your appreciation. I understand your budget constraints, but unfortunately, I cannot go down to $10777.481029654977. However, I can offer you a discounted package for $12715.626241684717. Let me know if this works for you.",Negotiate-Price-Increase,flexible-pricing,offer_generation,{}
730,1240,6,0,"I appreciate the discounted offer, but I'm afraid it is still above my budget. Is there any way you can further adjust the price to meet my proposed budget of $10777.481029654977?",Negotiate-Price-NoChange,,,"['information', 'moments photography tour']"
730,1240,6,1,"I understand your concern about the budget. However, considering the various services included in this package such as accommodation, transportation, meals, and photography workshops, it would not be possible to further adjust the price to meet your proposed budget of $10,777.481029654977. The current discounted offer of $12,715.626241684717 is already the best price we can offer, taking into account all the services and amenities provided.",Negotiate-Price-NoChange,flexible-pricing,offer_generation,{}
730,1240,7,0,"No, I understand. Thank you for your explanation.",provide_consent,,,"['explanation', 'information', 'moments photography tour']"
730,1240,7,1,"Thank you for understanding. If you have any more questions or need further assistance, please feel free to ask.",consent_response,collaborative-proposal,problem_identification,{}
730,1240,8,0,"I am interested in getting some aerial shots during my trip, so I would like to add Drone Photography Assistance to the package.",Negotiate-Add-X,,,"['explanation', 'information', 'drone photography assistance', 'moments photography tour']"
730,1240,8,1,"Absolutely, adding the amenity Drone Photography Assistance to your package is a great idea. With this addition, the final tour cost will be $13,715.63.",Negotiate-Add-X,strategic-proposal,problem_identification,{}
730,1240,10,0,"I appreciate your suggestion, but I'm afraid I cannot go beyond my proposed budget of $11,777.481029654977. Is there any way we can make it work within that range?",Negotiate-Price-NoChange,,,"['explanation', 'information', 'drone photography assistance', 'moments photography tour']"
730,1240,10,1,"Sir, I highly recommend adding the amenity of Photography Gear Rental to enhance your tour experience. This would result in a total cost of $13715.63. Would you like to proceed with this addition?",Negotiate-Add-X,strategic-proposal,problem_identification,{}
730,1240,11,0,"Yes, I would like to proceed with adding Photography Gear Rental as an amenity.",provide_consent,,,"['drone photography assistance', 'photography gear rental', 'moments photography tour', 'explanation', 'information']"
730,1240,11,1,Thanks for your consent. We will proceed with adding Photography Gear Rental as an amenity.,consent_response,strategic-proposal,problem_identification,{}
730,1240,12,0,Thank you for considering my request. I appreciate the inclusion of Photography Gear Rental as an amenity.,Negotiate-Price-NoChange,,,"['drone photography assistance', 'photography gear rental', 'moments photography tour', 'inclusion', 'explanation', 'information']"
730,1240,12,1,I appreciate your patience. Let's finalize the deal. Thank you.,Accept,definitive-decision-making,decision_making,{}
744,1030,1,0,"Hey!, What a Amazing package Wildlife Safari, is there someone I can speak to about it? ",Greet-Ask,,,['wildlife safari']
744,1030,1,1,You are the travel agent and you know detail about the tourism package ,Greet-Inform,problem-solving,relational_positioning,{}
744,1030,2,0,What we have for guided safari tours in Wildlife Safari ,Ask_Clarification-Y,,,"['wildlife safari', 'guided safari tours']"
744,1030,2,1,"The package have some great amenties like guided safari tours, ",Provide_Clarification-Y,problem-solving,problem_identification,{}
744,1030,3,0,"I like to see birds, please add Birdwatching Opportunities in the package ",Negotiate-Add-X,,,"['birdwatching opportunities', 'wildlife safari', 'guided safari tours']"
744,1030,3,1,"Sure sir, we can add amenity Birdwatching Opportunities in your tour package ",Negotiate-Add-X,strategic-proposal,problem_identification,{}
744,1030,4,0,"I don't like the walking safari, please remove it from the package ",Negotiate-Remove-X,,,"['birdwatching opportunities', 'wildlife safari', 'walking safari', 'guided safari tours']"
744,1030,4,1,"It's fine if you want to remove the service walking safari guide, but as an option to this I would recommend Binoculars rental as a service ",Negotiate-Remove-Y-Add-X,strategic-proposal,problem_identification,{}
744,1030,5,0,Ok I would like to add Binoculars rental as an amenity. ,provide_consent,,,"['birdwatching opportunities', 'wildlife safari', 'walking safari', 'guided safari tours']"
744,1030,5,1,"Thanks for your consent, we are adding the amenity Binocular rental ",consent_response,strategic-proposal,problem_identification,{}
744,1030,6,0,"I want this package but I cannot increase my budget, let's close this deal in $24800You are a customer and you are in conversation with the agent, he is describing about a tour package which have services Guided Safari Tours, Guided Safari Tours Accommodation Accommodation Accommodation Meals Meals Meals Accommodation Accommodation Meals Meals Meals Accommodation Meals Meals Meals which have amenities Birdwatching Opportunities Photography workshops Wildlife viewing platforms Binoculars rental Camera rental Walking safari guide The updated amenities are Binoculars rental, Camera rental, Walking safari guide ",Negotiate-Price-NoChange,,,"['guided safari tours accommodation accommodation accommodation meals meals meals accommodation accommodation meals meals meals accommodation meals meals meals', 'walking safari guide', 'wildlife viewing platforms', 'birdwatching opportunities', 'camera rental', 'walking safari', 'binoculars rental camera rental', 'conversation', 'updated amenities', 'safari tours', 'opportunities photography', 'binoculars rental', 'wildlife safari', 'guided safari tours']"
744,1030,6,1,"What do you think of this deal sir?, you are not going to give me a hike as much as I had expected. But sir, this package is one of its kind and what I have mentioned, includes all the amenities and services that you've been asking, so I think we should close it right away. ",Negotiate-Price-Increase,firm-pricing,offer_generation,{}
744,1030,7,0," sir, we can close the deal at $24800 ",Negotiate-Price-NoChange,,,"['guided safari tours accommodation accommodation accommodation meals meals meals accommodation accommodation meals meals meals accommodation meals meals meals', 'walking safari guide', 'wildlife viewing platforms', 'birdwatching opportunities', 'camera rental', 'walking safari', 'binoculars rental camera rental', 'conversation', 'updated amenities', 'safari tours', 'opportunities photography', 'binoculars rental', 'wildlife safari', 'guided safari tours']"
744,1030,7,1,"Great, Thanks ",Accept,definitive-decision-making,decision_making,{}
745,191,1,0,"Hi, I'm interested in purchasing the Adventure Trekking Expedition package. Can you please provide me with information about the package, as well as the price?",Greet-Ask,,,"['adventure trekking expedition package', 'information']"
745,191,1,1,"'Hello, the Adventure Trekking Expedition package includes guided trekking, camping accommodations, meals, transportation, camping gear rental, photography equipment rental, transportation to and from the trekking location, and porter services for carrying heavy bags. It is priced at $30800.",Greet-Inform,problem-solving,relational_positioning,{}
745,191,2,0,"I don't require transportation for trekking, so please remove the amenity of transportation to and from trekking from the package.",Negotiate-Remove-X,,,"['transportation', 'adventure trekking expedition package', 'information', 'trekking']"
745,191,2,1,"I understand that you don't require transportation for trekking. As an alternative, we can remove the amenity of transportation to and from trekking and provide you with porter services for carrying heavy bags. This will lower down the price of the tour to $30800.",Negotiate-Remove-Y-Add-X,strategic-proposal,problem_identification,{}
745,191,3,1,"I apologize, but I didn't receive a response from you. Could you please confirm if you would like to add the amenity I recommended?",consent_response,strategic-proposal,offer_generation,{}
745,191,4,0,"I apologize for the delay in responding. However, I'm afraid $22364.620840010273 is the maximum budget I can allocate for this tour package.",Negotiate-Price-Decrease,,,"['transportation', 'adventure trekking expedition package', 'information', 'trekking']"
745,191,4,1,"I understand your concerns about the budget, but unfortunately, I cannot go as low as $22364.620840010273. However, I can offer you a discounted price of $29669.794563931006 for this tour package.",Negotiate-Price-Increase,firm-pricing,offer_generation,{}
745,191,5,0,"I appreciate the discounted price offer of $29669.794563931006, but my budget is limited to $22983.50798323666. Can we work with that?",Negotiate-Price-Decrease,,,"['transportation', 'adventure trekking expedition package', 'information', 'trekking']"
745,191,5,1,"I understand your budget limitations. While I won't be able to offer the package at your desired price of $22983.50798323666, I can certainly make some adjustments to accommodate your budget. Let me see what options I can come up with for you.",Negotiate-Price-NoChange,firm-pricing,offer_generation,{}
745,191,6,0,Thank you for understanding my budget limitations. I appreciate your efforts to accommodate my budget. I look forward to hearing about the available options that fit within my proposed budget.,Negotiate-Price-NoChange,,,"['trekking', 'available options', 'transportation', 'adventure trekking expedition package', 'information']"
745,191,6,1,Thank you for your understanding. I have taken your budget limitations into consideration and I appreciate your willingness to work within your proposed budget. I will explore the available options and make sure to find the most suitable package for you within your budget.,Negotiate-Price-Increase,firm-pricing,offer_generation,{}
745,191,7,0,"I appreciate your understanding of my budget limitations. However, I am looking to stay within my proposed budget of $23550.50806967446. I trust that you will be able to find a suitable package for me within this range. Thank you for your assistance.",Negotiate-Price-Decrease,,,"['suitable package', 'assistance', 'trekking', 'available options', 'understanding', 'transportation', 'adventure trekking expedition package', 'information']"
